"id";"ELEVATION";"NAME";"FNAME";"STATION_TYP";"T";"SRA";"SCE";"SCEa";"SSV";"P";"F";"RGLB";"X";"Y";"nut3";"nam";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";"params"
"L2MANE01";436;"ManÏtÌn";"ManÏtÌn";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.22757;49.992466;"Plzensky";"Plzensky/L2MANE01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2MLAV01";696;"Mari·nskÈ L·znÏ";"Mari·nskÈ L·znÏ, vod·rna";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";12.695966;49.990619;"Karlovarsky";"Karlovarsky/L2MLAV01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"L2NEMA01";529;"Nemanice";"Nemanice, NemaniËky";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";12.716909;49.431422;"Plzensky";"Plzensky/L2NEMA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2ORAC01";401;"Or·Ëov";"Or·Ëov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.54839;50.10814;"Stredocesky";"Stredocesky/L2ORAC01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2PLAN01";505;"Plan·";"Plan·";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";12.735097;49.870952;"Plzensky";"Plzensky/L2PLAN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2PLAS01";330;"Plasy";"Plasy";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.382176;49.933074;"Plzensky";"Plzensky/L2PLAS01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2PLZR01";320;"PlzeÚ";"PlzeÚ, RadËice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.323199;49.765499;"Plzensky";"Plzensky/L2PLZR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2PRIM01";742.76;"P¯imda";"P¯imda";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";12.678056;49.669444;"Plzensky";"Plzensky/L2PRIM01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"L2RAKO01";313;"RakovnÌk";"RakovnÌk";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";13.738906;50.099307;"Stredocesky";"Stredocesky/L2RAKO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2ROKY01";370;"Rokycany";"Rokycany";"ASS";NA;"SRA";"";"";"";"";NA;"";13.582576;49.73725;"Plzensky";"Plzensky/L2ROKY01";NA;NA;NA;NA;"prec";NA;NA;NA;NA;1
"L2SLAB01";389;"Slabce";"Slabce, Mod¯ejovice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.690636;49.992453;"Stredocesky";"Stredocesky/L2SLAB01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2STRA01";526;"Straöice";"Straöice";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";13.753217;49.742781;"Plzensky";"Plzensky/L2STRA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2STRI01";412;"St¯Ìbro";"St¯Ìbro";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";12.996866;49.75451;"Plzensky";"Plzensky/L2STRI01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"L2TACH01";487;"Tachov";"Tachov";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";12.623135;49.798357;"Plzensky";"Plzensky/L2TACH01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"L2TERE01";402;"Tereöov";"Tereöov";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";13.707071;49.901862;"Plzensky";"Plzensky/L2TERE01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2TSEK01";672;"T¯i Sekery";"T¯i Sekery";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";12.616463;49.943647;"Karlovarsky";"Karlovarsky/L2TSEK01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2ULIC01";428;"⁄lice";"⁄lice";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";13.143405;49.759189;"Plzensky";"Plzensky/L2ULIC01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2UNES01";573;"⁄nÏöov";"⁄nÏöov, »Ìhan·";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.128163;49.894104;"Plzensky";"Plzensky/L2UNES01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2UTER01";489;"⁄ter˝";"⁄ter˝";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.001143;49.938609;"Plzensky";"Plzensky/L2UTER01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2VERU01";582;"VeruöiËky";"VeruöiËky";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.172377;50.140984;"Karlovarsky";"Karlovarsky/L2VERU01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2VICH01";506;"VÌchov";"VÌchov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";12.945816;49.79351;"Plzensky";"Plzensky/L2VICH01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L2ZBIR01";476;"Zbiroh";"Zbiroh, ävabÌn";"AKS2";TRUE;"SRA";"SCE";"";"";"";FALSE;"";13.751748;49.853987;"Plzensky";"Plzensky/L2ZBIR01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"L2ZLUT01";554;"élutice";"élutice";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";13.161287;50.096136;"Karlovarsky";"Karlovarsky/L2ZLUT01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3ABER01";893;"Abertamy";"Abertamy";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";12.816447;50.367742;"Karlovarsky";"Karlovarsky/L3ABER01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3AS0001";675;"Aö";"Aö";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";12.179572;50.220602;"Karlovarsky";"Karlovarsky/L3AS0001";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"L3BECO01";535;"BeËov nad Teplou";"BeËov nad Teplou";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";12.836484;50.081963;"Karlovarsky";"Karlovarsky/L3BECO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3FRAL01";435;"Frantiökovy L·znÏ";"Frantiökovy L·znÏ";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";12.351238;50.116796;"Karlovarsky";"Karlovarsky/L3FRAL01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"L3HABA01";484;"Habartov";"Habartov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";12.54853;50.180156;"Karlovarsky";"Karlovarsky/L3HABA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3HAZL01";551;"Hazlov";"Hazlov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";12.270389;50.159224;"Karlovarsky";"Karlovarsky/L3HAZL01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3HROZ01";452;"Star˝ HrozÚatov";"Star˝ HrozÚatov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";12.389416;50.025396;"Karlovarsky";"Karlovarsky/L3HROZ01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3CHEB01";483;"Cheb";"Cheb";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";12.391389;50.068333;"Karlovarsky";"Karlovarsky/L3CHEB01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"L3KLIN01";1236;"KlÌnovec";"KlÌnovec";"AKS2";TRUE;"SRA";"SCE";"";"";"";FALSE;"";12.967957;50.3948;"Karlovarsky";"Karlovarsky/L3KLIN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"L3KVAL01";603;"Karlovy Vary";"Karlovy Vary, Olöov· Vrata";"AMS";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";12.914167;50.201667;"Karlovarsky";"Karlovarsky/L3KVAL01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"L3KVAZ01";377;"Karlovy Vary";"Karlovy Vary";"AKS4";TRUE;"SRA";"SCE";"";"";"";NA;"";12.878151;50.227229;"Karlovarsky";"Karlovarsky/L3KVAZ01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"L3LAZY01";845;"Kynûvart";"Kynûvart, Lazy";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";12.62322;50.05;"Karlovarsky";"Karlovarsky/L3LAZY01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3LUBY01";524;"Luby";"Luby";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";12.400238;50.256881;"Karlovarsky";"Karlovarsky/L3LUBY01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3LYSITT";980;"Lysina";"Lysina";"TOTAL";NA;"";"";"";"";"";NA;"";12.651237;50.022636;"Karlovarsky";"Karlovarsky/L3LYSITT";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"L3NEJD01";609;"Nejdek";"Nejdek";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";12.715486;50.335684;"Karlovarsky";"Karlovarsky/L3NEJD01";"tmax";"tavg";"tmin";NA;"prec";"snow";NA;NA;NA;5
"L3OLOV01";545;"OlovÌ";"OlovÌ";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";12.558916;50.246202;"Karlovarsky";"Karlovarsky/L3OLOV01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3PREB01";904;"P¯ebuz";"P¯ebuz";"ASS";NA;"SRA";"";"";"";"";NA;"";12.615467;50.37246;"Karlovarsky";"Karlovarsky/L3PREB01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"L3SEMN01";367;"äemnice";"äemnice, Dubina";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";12.993213;50.245531;"Karlovarsky";"Karlovarsky/L3SEMN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L3SIND01";589;"äindelov·";"äindelov·, Obora";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";12.597466;50.317449;"Karlovarsky";"Karlovarsky/L3SIND01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"L3SOKO01";407;"Sokolov";"Sokolov";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";12.639266;50.176985;"Karlovarsky";"Karlovarsky/L3SOKO01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"L3STRA01";330;"Str·û nad Oh¯Ì";"Str·û nad Oh¯Ì";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";13.051677;50.338823;"Karlovarsky";"Karlovarsky/L3STRA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"L4LAKY01";835;"L·znÏ Kynûvart";"L·znÏ Kynûvart, Kr·lovka";"ASNS";TRUE;"";"";"SCEa";"";"";NA;"";12.641703;50.011397;"Karlovarsky";"Karlovarsky/L4LAKY01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"L4PERK01";842;"Pernink";"Pernink";"ASNS";TRUE;"";"";"SCEa";"";"";NA;"";12.779285;50.363232;"Karlovarsky";"Karlovarsky/L4PERK01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"L4PRAH01";862;"Praha";"Praha, Brdy";"ASNS";TRUE;"";"";"SCEa";"";"";NA;"";13.81838;49.65889;"Stredocesky";"Stredocesky/L4PRAH01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"L4RYBN01";710;"RybnÌk";"RybnÌk";"ASNS";TRUE;"";"";"SCEa";"";"";NA;"";12.69832;49.515385;"Plzensky";"Plzensky/L4RYBN01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"L4TESL01";720;"VÏöÌn";"VÏöÌn, TeslÌny";"ASNS";TRUE;"";"";"SCEa";"";"";NA;"";13.761819;49.619132;"Stredocesky";"Stredocesky/L4TESL01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1BEDO01";565;"BÏl· pod PradÏdem";"BÏl· pod PradÏdem, Domaöov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.1991;50.15446;"Olomoucky";"Olomoucky/O1BEDO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1BELA01";670;"BÏl· pod PradÏdem";"BÏl· pod PradÏdem, Filipovice";"ASS";NA;"SRA";"";"";"";"";NA;"";17.1678;50.1586;"Olomoucky";"Olomoucky/O1BELA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1BELO01";306;"BÏlotÌn";"BÏlotÌn";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";17.8042;49.5869;"Olomoucky";"Olomoucky/O1BELO01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1BILA01";720;"BÌl·";"BÌl·, KoneËn·";"AKS2";TRUE;"SRA";"SCE";"";"";"";FALSE;"";18.5233;49.4547;"Moravskoslezsky";"Moravskoslezsky/O1BILA01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1BILH01";770;"BÌl·";"BÌl·, Hlavat·";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.3806;49.4222;"Moravskoslezsky";"Moravskoslezsky/O1BILH01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1BILO01";290;"BÌlovec";"BÌlovec";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.9917;49.7617;"Moravskoslezsky";"Moravskoslezsky/O1BILO01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1BOHU01";237;"BohumÌn";"BohumÌn, Z·blatÌ";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";18.3692;49.882;"Moravskoslezsky";"Moravskoslezsky/O1BOHU01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1BUDI01";530;"Budiöov nad Budiöovkou";"Budiöov nad Budiöovkou";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.6319;49.7972;"Moravskoslezsky";"Moravskoslezsky/O1BUDI01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1CANTTT";974;"Velk· »antoryje";"Velk· »antoryje";"TOTAL";NA;"";"";"";"";"";NA;"";18.7958;49.6792;"Moravskoslezsky";"Moravskoslezsky/O1CANTTT";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1CERN01";320;"»ern· Voda";"»ern· Voda";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.1536;50.3092;"Olomoucky";"Olomoucky/O1CERN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1CERV01";748.13;"»erven·";"»erven·";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";17.541944;49.777222;"Moravskoslezsky";"Moravskoslezsky/O1CERV01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1DEHY01";292;"DÏhylov";"DÏhylov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.1667;49.8694;"Moravskoslezsky";"Moravskoslezsky/O1DEHY01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1DLOU01";520;"Dlouh· Str·Ú";"Dlouh· Str·Ú";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.5011;49.9592;"Moravskoslezsky";"Moravskoslezsky/O1DLOU01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1FMOL01";312;"Fr˝dek-MÌstek";"Fr˝dek-MÌstek, MÌstek";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";18.315833;49.666667;"Moravskoslezsky";"Moravskoslezsky/O1FMOL01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1FREN01";436;"Frenöt·t pod RadhoötÏm";"Frenöt·t pod RadhoötÏm";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";18.240568;49.541055;"Moravskoslezsky";"Moravskoslezsky/O1FREN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1FULN01";340;"Fulnek";"Fulnek, Kostelec";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.93251;49.7235;"Moravskoslezsky";"Moravskoslezsky/O1FULN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1GRUNTT";855;"GruÚ";"GruÚ, Kozlena";"TOTAL";NA;"";"";"";"";"";NA;"";18.495;49.4908;"Moravskoslezsky";"Moravskoslezsky/O1GRUNTT";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1HAMR01";527;"StarÈ Hamry";"StarÈ Hamry, SamËanka";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.4389;49.4681;"Moravskoslezsky";"Moravskoslezsky/O1HAMR01";"tmax";NA;"tmin";NA;"prec";"snow";NA;NA;NA;4
"O1HART01";516;"Slezsk· Harta";"Slezsk· Harta";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";17.575278;49.888611;"Moravskoslezsky";"Moravskoslezsky/O1HART01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O1HAT001";220;"Haù";"Haù";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.2542;49.9458;"Moravskoslezsky";"Moravskoslezsky/O1HAT001";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1HAVI01";259;"HavÌ¯ov";"HavÌ¯ov, Bludovice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.4406;49.7656;"Moravskoslezsky";"Moravskoslezsky/O1HAVI01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1HERM01";665;"He¯manovice";"He¯manovice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.3816;50.1985;"Moravskoslezsky";"Moravskoslezsky/O1HERM01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1HOLO01";582;"HornÌ Lomn·";"HornÌ Lomn·";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";18.637779;49.534088;"Moravskoslezsky";"Moravskoslezsky/O1HOLO01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O1HRAB01";395;"HrabynÏ";"HrabynÏ";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.0533;49.8783;"Moravskoslezsky";"Moravskoslezsky/O1HRAB01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1HRAD01";275;"Hradec nad MoravicÌ";"Hradec nad MoravicÌ";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.8769;49.8728;"Moravskoslezsky";"Moravskoslezsky/O1HRAD01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1HRCA01";612;"HrËava";"HrËava";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.834167;49.521111;"Moravskoslezsky";"Moravskoslezsky/O1HRCA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1HUKV01";292;"Hukvaldy";"Hukvaldy, Rychaltice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.2208;49.6428;"Moravskoslezsky";"Moravskoslezsky/O1HUKV01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1HZIV01";256;"HladkÈ éivotice";"HladkÈ éivotice";"AKS";TRUE;"SRA";"";"";"";"";NA;"";17.949444;49.690556;"Moravskoslezsky";"Moravskoslezsky/O1HZIV01";"tmax";"tavg";"tmin";"humid";"prec";NA;NA;NA;NA;5
"O1CHLN01";258;"Chucheln·";"Chucheln·";"AKS4";TRUE;"SRA";"";"";"";"";NA;"";18.119769;49.991679;"Moravskoslezsky";"Moravskoslezsky/O1CHLN01";"tmax";"tavg";"tmin";"humid";"prec";NA;NA;NA;NA;5
"O1JABL01";380;"Jablunkov";"Jablunkov, N·vsÌ";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";18.7503;49.5875;"Moravskoslezsky";"Moravskoslezsky/O1JABL01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1JAVO01";284;"JavornÌk";"JavornÌk";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";17.0075;50.3956;"Olomoucky";"Olomoucky/O1JAVO01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1JAVR01";930;"T¯inec";"T¯inec, Old¯ichovice, Javorov˝";"AKS4";TRUE;"";"";"";"";"";FALSE;"";18.627222;49.628333;"Moravskoslezsky";"Moravskoslezsky/O1JAVR01";"tmax";"tavg";"tmin";"humid";NA;NA;NA;"wind";NA;5
"O1JESE01";502;"JesenÌk";"JesenÌk";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";17.183333;50.231111;"Olomoucky";"Olomoucky/O1JESE01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1JISL01";358.2;"Jind¯ichov";"Jind¯ichov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.5231;50.2525;"Moravskoslezsky";"Moravskoslezsky/O1JISL01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1KARL01";502;"Karlovice";"Karlovice";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";17.454841;50.109463;"Moravskoslezsky";"Moravskoslezsky/O1KARL01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1KARV01";224;"Karvin·";"Karvin·";"AKS2";TRUE;"SRA";"SCE";"";"";"";FALSE;"";18.5332;49.8549;"Moravskoslezsky";"Moravskoslezsky/O1KARV01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1KAST01";795;"Karlova Stud·nka";"Karlova Stud·nka";"AKS3";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";17.306832;50.074053;"Moravskoslezsky";"Moravskoslezsky/O1KAST01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1KLIM01";240;"Klimkovice";"Klimkovice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.1347;49.7844;"Moravskoslezsky";"Moravskoslezsky/O1KLIM01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1KLINTT";1099;"Mal˝ KlÌn";"Mal˝ KlÌn";"TOTAL";NA;"";"";"";"";"";NA;"";17.1967;50.12;"Olomoucky";"Olomoucky/O1KLINTT";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1KRNO01";360;"Krnov";"Krnov";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";17.6922;50.078;"Moravskoslezsky";"Moravskoslezsky/O1KRNO01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1LICH01";389;"Lichnov";"Lichnov";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";17.633611;50.011111;"Moravskoslezsky";"Moravskoslezsky/O1LICH01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1LORY01";594;"Lomnice";"Lomnice";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";17.41431;49.8691;"Moravskoslezsky";"Moravskoslezsky/O1LORY01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1LUCI01";300;"LuËina";"LuËina";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";18.4425;49.7308;"Moravskoslezsky";"Moravskoslezsky/O1LUCI01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1LYSA01";1322.03;"Lys· hora";"Lys· hora";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";18.4475;49.546111;"Moravskoslezsky";"Moravskoslezsky/O1LYSA01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1MAMO01";775;"Mal· Mor·vka";"Mal· Mor·vka, Karlov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.259444;50.025278;"Moravskoslezsky";"Moravskoslezsky/O1MAMO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1MELC01";478;"MelË";"MelË";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.756944;49.849444;"Moravskoslezsky";"Moravskoslezsky/O1MELC01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1MIKU01";321;"Mikulovice";"Mikulovice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.3231;50.3006;"Olomoucky";"Olomoucky/O1MIKU01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1MOLU01";600;"Mor·vka";"Mor·vka, L˙Ëka";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.55;49.532588;"Moravskoslezsky";"Moravskoslezsky/O1MOLU01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1MORK01";345;"Mo¯kov";"Mo¯kov";"AKS3";TRUE;"SRA";"SCE";"";"";"";FALSE;"";18.057778;49.5414;"Moravskoslezsky";"Moravskoslezsky/O1MORK01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1MOSN01";252.8;"Moönov";"Moönov";"AMS";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"RGLB_D";18.112778;49.691944;"Moravskoslezsky";"Moravskoslezsky/O1MOSN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1NERA01";208;"DolnÌ LutynÏ";"DolnÌ LutynÏ, Nerad";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.4147;49.9153;"Moravskoslezsky";"Moravskoslezsky/O1NERA01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1NOJI01";291;"Nov˝ JiËÌn";"Nov˝ JiËÌn";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.031111;49.6;"Moravskoslezsky";"Moravskoslezsky/O1NOJI01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1NYDE01";400;"N˝dek";"N˝dek";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.755463;49.655692;"Moravskoslezsky";"Moravskoslezsky/O1NYDE01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1NYFI01";745;"N˝dek";"N˝dek, Filipka";"AKS4";TRUE;"SRA";"";"";"";"";NA;"";18.788599;49.616676;"Moravskoslezsky";"Moravskoslezsky/O1NYFI01";"tmax";"tavg";"tmin";"humid";"prec";NA;NA;NA;NA;5
"O1ODRY01";305;"Odry";"Odry";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.82;49.670833;"Moravskoslezsky";"Moravskoslezsky/O1ODRY01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
