"Stanice.ID","JmÈno.stanice","ZaË·tek.mÏ¯enÌ","Konec.mÏ¯enÌ","ZemÏpisn·.dÈlka","ZemÏpisn·.öÌ¯ka","Nadmo¯sk·.v˝öka","element"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1998-02-01,1999-08-31,18.6875,49.6875,335,"H_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1999-09-01,2002-05-31,18.6967,49.6922,370,"H_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",2002-07-01,2008-06-30,18.6986,49.6919,380,"H_N"
"O1TRIN01","T¯inec",1961-01-01,1967-12-31,18.65,49.6861,296,"SCE_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1968-06-01,1997-11-30,18.6972,49.675,347,"SCE_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1998-02-01,1999-08-31,18.6875,49.6875,335,"SCE_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1999-09-01,2002-05-31,18.6967,49.6922,370,"SCE_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",2002-07-01,2008-06-30,18.6986,49.6919,380,"SCE_N"
"O1TRIN01","T¯inec",1961-01-01,1967-12-31,18.65,49.6861,296,"SNO_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1968-06-01,1997-11-30,18.6972,49.675,347,"SNO_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1998-02-01,1999-08-31,18.6875,49.6875,335,"SNO_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1999-09-01,2002-05-31,18.6967,49.6922,370,"SNO_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",2002-07-01,2008-06-30,18.6986,49.6919,380,"SNO_N"
"O1TRIN01","T¯inec",1961-01-01,1967-12-31,18.65,49.6861,296,"SRA_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1968-06-01,1997-11-30,18.6972,49.675,347,"SRA_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1998-02-01,1999-08-31,18.6875,49.6875,335,"SRA_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1999-09-01,2002-05-31,18.6967,49.6922,370,"SRA_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",2002-07-01,2008-06-30,18.6986,49.6919,380,"SRA_N"
"O1TRIN01","T¯inec",1961-01-01,1967-12-31,18.65,49.6861,296,"SSV_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1968-06-01,1997-11-30,18.6972,49.675,347,"SSV_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1998-02-01,1999-08-31,18.6875,49.6875,335,"SSV_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1999-09-01,2002-05-31,18.6967,49.6922,370,"SSV_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",2002-07-01,2008-06-30,18.6986,49.6919,380,"SSV_N"
"O1TRIN01","T¯inec",1961-01-01,1967-12-31,18.65,49.6861,296,"T_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1968-06-01,1997-11-30,18.6972,49.675,347,"T_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1998-02-01,1999-08-31,18.6875,49.6875,335,"T_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1999-09-01,2002-05-31,18.6967,49.6922,370,"T_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",2002-07-01,2008-06-30,18.6986,49.6919,380,"T_N"
"O1TRIN01","T¯inec",1961-01-01,1967-12-31,18.65,49.6861,296,"TMA_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1968-06-01,1997-11-30,18.6972,49.675,347,"TMA_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1998-02-01,1999-08-31,18.6875,49.6875,335,"TMA_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1999-09-01,2002-05-31,18.6967,49.6922,370,"TMA_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",2002-07-01,2008-06-30,18.6986,49.6919,380,"TMA_N"
"O1TRIN01","T¯inec",1961-01-01,1967-12-31,18.65,49.6861,296,"TMI_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1968-06-01,1997-11-30,18.6972,49.675,347,"TMI_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1998-02-01,1999-08-31,18.6875,49.6875,335,"TMI_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",1999-09-01,2002-05-31,18.6967,49.6922,370,"TMI_N"
"O1TRIN01","T¯inec, DolnÌ LÌötn·",2002-07-01,2008-06-30,18.6986,49.6919,380,"TMI_N"
"O1TROJ01","Trojanovice, Pod JavornÌkem",1961-01-01,1961-12-31,18.1779,49.5231,540,"SCE_N"
"O1TROJ01","Trojanovice, Pod JavornÌkem",1961-01-01,1961-12-31,18.1779,49.5231,540,"SNO_N"
"O1TROJ01","Trojanovice, Pod JavornÌkem",1961-01-01,1961-12-31,18.1779,49.5231,540,"SRA_N"
"O1TROJ01","Trojanovice, Pod JavornÌkem",1961-01-01,1961-12-31,18.1779,49.5231,540,"T_N"
"O1TYRA01","Tyra",1961-01-01,1972-04-30,18.6333,49.6061,550,"SCE_N"
"O1TYRA01","Tyra",1973-01-01,1987-04-30,18.6481,49.6189,468,"SCE_N"
"O1TYRA01","Tyra",1987-07-01,1996-02-29,18.6428,49.6164,490,"SCE_N"
"O1TYRA01","Tyra",1996-09-01,2002-08-31,18.6444,49.6175,473,"SCE_N"
"O1TYRA01","Tyra",2002-10-01,2020-12-31,18.6494,49.6258,500,"SCE_N"
"O1TYRA01","Tyra",1961-01-01,1972-04-30,18.6333,49.6061,550,"SNO_N"
"O1TYRA01","Tyra",1973-01-01,1987-04-30,18.6481,49.6189,468,"SNO_N"
"O1TYRA01","Tyra",1987-07-01,1996-02-29,18.6428,49.6164,490,"SNO_N"
"O1TYRA01","Tyra",1996-09-01,2002-08-31,18.6444,49.6175,473,"SNO_N"
"O1TYRA01","Tyra",2002-10-01,2020-12-31,18.6494,49.6258,500,"SNO_N"
"O1TYRA01","Tyra",1961-01-01,1972-04-30,18.6333,49.6061,550,"SRA_N"
"O1TYRA01","Tyra",1973-01-01,1987-04-30,18.6481,49.6189,468,"SRA_N"
"O1TYRA01","Tyra",1987-07-01,1996-02-29,18.6428,49.6164,490,"SRA_N"
"O1TYRA01","Tyra",1996-09-01,2002-08-31,18.6444,49.6175,473,"SRA_N"
"O1TYRA01","Tyra",2002-10-01,2020-12-31,18.6494,49.6258,500,"SRA_N"
"O1TYRA01","Tyra",1961-01-01,1972-04-30,18.6333,49.6061,550,"T_N"
"O1TYRA01","Tyra",1973-01-01,1987-04-30,18.6481,49.6189,468,"T_N"
"O1TYRA01","Tyra",1987-07-01,1996-02-29,18.6428,49.6164,490,"T_N"
"O1TYRA01","Tyra",1996-09-01,2002-08-31,18.6444,49.6175,473,"T_N"
"O1TYRA01","Tyra",2002-10-01,2020-12-31,18.6494,49.6258,500,"T_N"
"O1UHNV01","Uheln·, NovÈ VilÈmovice",2016-05-31,2020-12-31,16.984708,50.332069,615,"H_N"
"O1UHNV01","Uheln·, NovÈ VilÈmovice",2016-05-31,2020-12-31,16.984708,50.332069,615,"SRA_N"
"O1UHNV01","Uheln·, NovÈ VilÈmovice",2016-05-31,2020-12-31,16.984708,50.332069,615,"T_N"
"O1UHNV01","Uheln·, NovÈ VilÈmovice",2016-05-31,2020-12-31,16.984708,50.332069,615,"TMA_N"
"O1UHNV01","Uheln·, NovÈ VilÈmovice",2016-05-31,2020-12-31,16.984708,50.332069,615,"TMI_N"
"O1VEKR01","Velk· Kraö",2018-01-01,2020-12-31,17.179638,50.370798,235,"SCE_N"
"O1VEKR01","Velk· Kraö",2018-01-01,2020-12-31,17.179638,50.370798,235,"SNO_N"
"O1VEKR01","Velk· Kraö",2018-01-01,2020-12-31,17.179638,50.370798,235,"SRA_N"
"O1VIDL01","Vidly",1963-09-01,1966-08-31,17.2703,50.1036,780,"SCE_N"
"O1VIDL01","Vidly",1966-09-01,2020-12-31,17.2717,50.1056,774,"SCE_N"
"O1VIDL01","Vidly",1963-09-01,1966-08-31,17.2703,50.1036,780,"SNO_N"
"O1VIDL01","Vidly",1966-09-01,2020-12-31,17.2717,50.1056,774,"SNO_N"
"O1VIDL01","Vidly",1963-09-01,1966-08-31,17.2703,50.1036,780,"SRA_N"
"O1VIDL01","Vidly",1966-09-01,2020-12-31,17.2717,50.1056,774,"SRA_N"
"O1VIDN01","Vidnava, FojtstvÌ",1961-01-01,1964-02-29,17.1869,50.37,234,"H_N"
"O1VIDN01","Vidnava, ätachlovice",1964-03-01,1970-10-31,17.1814,50.3583,260,"H_N"
"O1VIDN01","Vidnava",1971-09-01,1979-08-31,17.1917,50.3722,230,"H_N"
"O1VIDN01","Vidnava",1979-09-01,2016-06-02,17.1861,50.3728,232,"H_N"
"O1VIDN01","Vidnava",2016-06-02,2020-12-31,17.1917,50.37794,228,"H_N"
"O1VIDN01","Vidnava, FojtstvÌ",1961-01-01,1964-02-29,17.1869,50.37,234,"SCE_N"
"O1VIDN01","Vidnava, ätachlovice",1964-03-01,1970-10-31,17.1814,50.3583,260,"SCE_N"
"O1VIDN01","Vidnava",1971-09-01,1979-08-31,17.1917,50.3722,230,"SCE_N"
"O1VIDN01","Vidnava",1979-09-01,2016-06-02,17.1861,50.3728,232,"SCE_N"
"O1VIDN01","Vidnava",2016-06-02,2020-12-31,17.1917,50.37794,228,"SCE_N"
"O1VIDN01","Vidnava, FojtstvÌ",1961-01-01,1964-02-29,17.1869,50.37,234,"SNO_N"
"O1VIDN01","Vidnava, ätachlovice",1964-03-01,1970-10-31,17.1814,50.3583,260,"SNO_N"
"O1VIDN01","Vidnava",1971-09-01,1979-08-31,17.1917,50.3722,230,"SNO_N"
"O1VIDN01","Vidnava",1979-09-01,2016-06-02,17.1861,50.3728,232,"SNO_N"
"O1VIDN01","Vidnava",2016-06-02,2020-12-31,17.1917,50.37794,228,"SNO_N"
"O1VIDN01","Vidnava, FojtstvÌ",1961-01-01,1964-02-29,17.1869,50.37,234,"SRA_N"
"O1VIDN01","Vidnava, ätachlovice",1964-03-01,1970-10-31,17.1814,50.3583,260,"SRA_N"
"O1VIDN01","Vidnava",1971-09-01,1979-08-31,17.1917,50.3722,230,"SRA_N"
"O1VIDN01","Vidnava",1979-09-01,2016-06-02,17.1861,50.3728,232,"SRA_N"
"O1VIDN01","Vidnava",2016-06-02,2020-12-31,17.1917,50.37794,228,"SRA_N"
"O1VIDN01","Vidnava, FojtstvÌ",1961-01-01,1964-02-29,17.1869,50.37,234,"T_N"
"O1VIDN01","Vidnava, ätachlovice",1964-03-01,1970-10-31,17.1814,50.3583,260,"T_N"
"O1VIDN01","Vidnava",1971-09-01,1979-08-31,17.1917,50.3722,230,"T_N"
"O1VIDN01","Vidnava",1979-09-01,2016-06-02,17.1861,50.3728,232,"T_N"
"O1VIDN01","Vidnava",2016-06-02,2020-12-31,17.1917,50.37794,228,"T_N"
"O1VIDN01","Vidnava, FojtstvÌ",1961-01-01,1964-02-29,17.1869,50.37,234,"TMA_N"
"O1VIDN01","Vidnava, ätachlovice",1964-03-01,1970-10-31,17.1814,50.3583,260,"TMA_N"
"O1VIDN01","Vidnava",1971-09-01,1979-08-31,17.1917,50.3722,230,"TMA_N"
"O1VIDN01","Vidnava",1979-09-01,2016-06-02,17.1861,50.3728,232,"TMA_N"
"O1VIDN01","Vidnava",2016-06-02,2020-12-31,17.1917,50.37794,228,"TMA_N"
"O1VIDN01","Vidnava, FojtstvÌ",1961-01-01,1964-02-29,17.1869,50.37,234,"TMI_N"
"O1VIDN01","Vidnava, ätachlovice",1964-03-01,1970-10-31,17.1814,50.3583,260,"TMI_N"
"O1VIDN01","Vidnava",1971-09-01,1979-08-31,17.1917,50.3722,230,"TMI_N"
"O1VIDN01","Vidnava",1979-09-01,2016-06-02,17.1861,50.3728,232,"TMI_N"
"O1VIDN01","Vidnava",2016-06-02,2020-12-31,17.1917,50.37794,228,"TMI_N"
"O1VISA01","Kr·sn·, Visalaje",2006-10-10,2017-10-31,18.5333,49.5236,805,"F_N"
"O1VISA01","Kr·sn·, Visalaje",2006-10-10,2017-10-31,18.5333,49.5236,805,"H_N"
"O1VISA01","Kr·sn·, Visalaje",2006-10-10,2017-10-31,18.5333,49.5236,805,"SCE_N"
"O1VISA01","Kr·sn·, Visalaje",2006-10-10,2017-10-31,18.5333,49.5236,805,"SNO_N"
"O1VISA01","Kr·sn·, Visalaje",2006-10-10,2017-10-31,18.5333,49.5236,805,"SRA_N"
"O1VISA01","Kr·sn·, Visalaje",2006-10-10,2017-10-31,18.5333,49.5236,805,"T_N"
"O1VISA01","Kr·sn·, Visalaje",2006-10-10,2017-10-31,18.5333,49.5236,805,"TMA_N"
"O1VISA01","Kr·sn·, Visalaje",2006-10-10,2017-10-31,18.5333,49.5236,805,"TMI_N"
"O1VITK01","VÌtkov",1961-01-01,1972-06-30,17.755,49.7783,480,"F_N"
"O1VITK01","VÌtkov",1972-11-01,1977-09-30,17.7603,49.7764,470,"F_N"
"O1VITK01","VÌtkov",1977-10-01,1986-06-30,17.76,49.7764,480,"F_N"
"O1VITK01","VÌtkov",1986-07-01,2011-05-05,17.759,49.7777,489,"F_N"
"O1VITK01","VÌtkov",2011-05-06,2012-03-25,17.758075,49.777274,486,"F_N"
"O1VITK01","VÌtkov",2012-03-26,2020-12-31,17.757308,49.778037,491,"F_N"
"O1VITK01","VÌtkov",1961-01-01,1972-06-30,17.755,49.7783,480,"H_N"
"O1VITK01","VÌtkov",1972-11-01,1977-09-30,17.7603,49.7764,470,"H_N"
"O1VITK01","VÌtkov",1977-10-01,1986-06-30,17.76,49.7764,480,"H_N"
"O1VITK01","VÌtkov",1986-07-01,2011-05-05,17.759,49.7777,489,"H_N"
"O1VITK01","VÌtkov",2011-05-06,2012-03-25,17.758075,49.777274,486,"H_N"
"O1VITK01","VÌtkov",2012-03-26,2020-12-31,17.757308,49.778037,491,"H_N"
"O1VITK01","VÌtkov",1961-01-01,1972-06-30,17.755,49.7783,480,"SCE_N"
"O1VITK01","VÌtkov",1972-11-01,1977-09-30,17.7603,49.7764,470,"SCE_N"
"O1VITK01","VÌtkov",1977-10-01,1986-06-30,17.76,49.7764,480,"SCE_N"
"O1VITK01","VÌtkov",1986-07-01,2011-05-05,17.759,49.7777,489,"SCE_N"
"O1VITK01","VÌtkov",2011-05-06,2012-03-25,17.758075,49.777274,486,"SCE_N"
"O1VITK01","VÌtkov",2012-03-26,2020-12-31,17.757308,49.778037,491,"SCE_N"
"O1VITK01","VÌtkov",1961-01-01,1972-06-30,17.755,49.7783,480,"SNO_N"
"O1VITK01","VÌtkov",1972-11-01,1977-09-30,17.7603,49.7764,470,"SNO_N"
"O1VITK01","VÌtkov",1977-10-01,1986-06-30,17.76,49.7764,480,"SNO_N"
"O1VITK01","VÌtkov",1986-07-01,2011-05-05,17.759,49.7777,489,"SNO_N"
"O1VITK01","VÌtkov",2011-05-06,2012-03-25,17.758075,49.777274,486,"SNO_N"
"O1VITK01","VÌtkov",2012-03-26,2020-12-31,17.757308,49.778037,491,"SNO_N"
"O1VITK01","VÌtkov",1961-01-01,1972-06-30,17.755,49.7783,480,"SRA_N"
"O1VITK01","VÌtkov",1972-11-01,1977-09-30,17.7603,49.7764,470,"SRA_N"
"O1VITK01","VÌtkov",1977-10-01,1986-06-30,17.76,49.7764,480,"SRA_N"
"O1VITK01","VÌtkov",1986-07-01,2011-05-05,17.759,49.7777,489,"SRA_N"
"O1VITK01","VÌtkov",2011-05-06,2012-03-25,17.758075,49.777274,486,"SRA_N"
"O1VITK01","VÌtkov",2012-03-26,2020-12-31,17.757308,49.778037,491,"SRA_N"
"O1VITK01","VÌtkov",1961-01-01,1972-06-30,17.755,49.7783,480,"T_N"
"O1VITK01","VÌtkov",1972-11-01,1977-09-30,17.7603,49.7764,470,"T_N"
"O1VITK01","VÌtkov",1977-10-01,1986-06-30,17.76,49.7764,480,"T_N"
"O1VITK01","VÌtkov",1986-07-01,2011-05-05,17.759,49.7777,489,"T_N"
"O1VITK01","VÌtkov",2011-05-06,2012-03-25,17.758075,49.777274,486,"T_N"
"O1VITK01","VÌtkov",2012-03-26,2020-12-31,17.757308,49.778037,491,"T_N"
"O1VITK01","VÌtkov",1961-01-01,1972-06-30,17.755,49.7783,480,"TMA_N"
"O1VITK01","VÌtkov",1972-11-01,1977-09-30,17.7603,49.7764,470,"TMA_N"
"O1VITK01","VÌtkov",1977-10-01,1986-06-30,17.76,49.7764,480,"TMA_N"
"O1VITK01","VÌtkov",1986-07-01,2011-05-05,17.759,49.7777,489,"TMA_N"
"O1VITK01","VÌtkov",2011-05-06,2012-03-25,17.758075,49.777274,486,"TMA_N"
"O1VITK01","VÌtkov",2012-03-26,2020-12-31,17.757308,49.778037,491,"TMA_N"
"O1VITK01","VÌtkov",1961-01-01,1972-06-30,17.755,49.7783,480,"TMI_N"
"O1VITK01","VÌtkov",1972-11-01,1977-09-30,17.7603,49.7764,470,"TMI_N"
"O1VITK01","VÌtkov",1977-10-01,1986-06-30,17.76,49.7764,480,"TMI_N"
"O1VITK01","VÌtkov",1986-07-01,2011-05-05,17.759,49.7777,489,"TMI_N"
"O1VITK01","VÌtkov",2011-05-06,2012-03-25,17.758075,49.777274,486,"TMI_N"
"O1VITK01","VÌtkov",2012-03-26,2020-12-31,17.757308,49.778037,491,"TMI_N"
"O1VRBN01","Vrbno pod PradÏdem",1962-06-01,1965-01-31,17.3833,50.1167,550,"SCE_N"
"O1VRBN01","Vrbno pod PradÏdem, Mnichov",1966-07-01,1979-12-31,17.3833,50.1333,550,"SCE_N"
"O1VRBN01","Vrbno pod PradÏdem",1962-06-01,1965-01-31,17.3833,50.1167,550,"SNO_N"
"O1VRBN01","Vrbno pod PradÏdem, Mnichov",1966-07-01,1979-12-31,17.3833,50.1333,550,"SNO_N"
"O1VRBN01","Vrbno pod PradÏdem",1962-06-01,1965-01-31,17.3833,50.1167,550,"SRA_N"
"O1VRBN01","Vrbno pod PradÏdem, Mnichov",1966-07-01,1979-12-31,17.3833,50.1333,550,"SRA_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",1961-01-01,2012-12-31,17.5553,50.1517,506,"F_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-01-01,2013-03-20,17.554167,50.152778,521,"F_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-03-20,2020-12-31,17.560556,50.154167,498,"F_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",1961-01-01,2012-12-31,17.5553,50.1517,506,"H_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-01-01,2013-03-20,17.554167,50.152778,521,"H_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-03-20,2020-12-31,17.560556,50.154167,498,"H_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",1961-01-01,2012-12-31,17.5553,50.1517,506,"SCE_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-01-01,2013-03-20,17.554167,50.152778,521,"SCE_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-03-20,2020-12-31,17.560556,50.154167,498,"SCE_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",1961-01-01,2012-12-31,17.5553,50.1517,506,"SNO_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-01-01,2013-03-20,17.554167,50.152778,521,"SNO_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-03-20,2020-12-31,17.560556,50.154167,498,"SNO_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",1961-01-01,2012-12-31,17.5553,50.1517,506,"SRA_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-01-01,2013-03-20,17.554167,50.152778,521,"SRA_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-03-20,2020-12-31,17.560556,50.154167,498,"SRA_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",1961-01-01,2012-12-31,17.5553,50.1517,506,"SSV_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-01-01,2013-03-20,17.554167,50.152778,521,"SSV_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-03-20,2020-12-31,17.560556,50.154167,498,"SSV_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",1961-01-01,2012-12-31,17.5553,50.1517,506,"T_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-01-01,2013-03-20,17.554167,50.152778,521,"T_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-03-20,2020-12-31,17.560556,50.154167,498,"T_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",1961-01-01,2012-12-31,17.5553,50.1517,506,"TMA_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-01-01,2013-03-20,17.554167,50.152778,521,"TMA_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-03-20,2020-12-31,17.560556,50.154167,498,"TMA_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",1961-01-01,2012-12-31,17.5553,50.1517,506,"TMI_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-01-01,2013-03-20,17.554167,50.152778,521,"TMI_N"
"O1ZARY01","MÏsto Albrechtice, é·ry",2013-03-20,2020-12-31,17.560556,50.154167,498,"TMI_N"
"O1ZENK01","éenklava",1961-01-01,1971-06-30,18.1139,49.5789,312,"SCE_N"
"O1ZENK01","éenklava",1971-07-01,1977-03-31,18.1086,49.5761,325,"SCE_N"
"O1ZENK01","éenklava",1977-04-01,2012-12-31,18.1069,49.5617,340,"SCE_N"
"O1ZENK01","éenklava",1961-01-01,1971-06-30,18.1139,49.5789,312,"SNO_N"
"O1ZENK01","éenklava",1971-07-01,1977-03-31,18.1086,49.5761,325,"SNO_N"
"O1ZENK01","éenklava",1977-04-01,2012-12-31,18.1069,49.5617,340,"SNO_N"
"O1ZENK01","éenklava",1961-01-01,1971-06-30,18.1139,49.5789,312,"SRA_N"
"O1ZENK01","éenklava",1971-07-01,1977-03-31,18.1086,49.5761,325,"SRA_N"
"O1ZENK01","éenklava",1977-04-01,2012-12-31,18.1069,49.5617,340,"SRA_N"
"O1ZLHO01","ZlatÈ Hory",1961-01-01,1969-02-28,17.3978,50.2667,400,"H_N"
"O1ZLHO01","ZlatÈ Hory",1969-11-01,1994-12-31,17.3961,50.2553,421,"H_N"
"O1ZLHO01","ZlatÈ Hory",1995-01-01,1995-12-31,17.3889,50.2594,433,"H_N"
"O1ZLHO01","ZlatÈ Hory",1996-01-01,2003-12-31,17.4003,50.2639,415,"H_N"
"O1ZLHO01","ZlatÈ Hory",2004-07-01,2006-03-31,17.39,50.261111,416,"H_N"
"O1ZLHO01","ZlatÈ Hory",2013-03-21,2020-12-31,17.3926,50.252778,444,"H_N"
"O1ZLHO01","ZlatÈ Hory",1961-01-01,1969-02-28,17.3978,50.2667,400,"SCE_N"
"O1ZLHO01","ZlatÈ Hory",1969-11-01,1994-12-31,17.3961,50.2553,421,"SCE_N"
"O1ZLHO01","ZlatÈ Hory",1995-01-01,1995-12-31,17.3889,50.2594,433,"SCE_N"
"O1ZLHO01","ZlatÈ Hory",1996-01-01,2003-12-31,17.4003,50.2639,415,"SCE_N"
"O1ZLHO01","ZlatÈ Hory",2004-07-01,2006-03-31,17.39,50.261111,416,"SCE_N"
"O1ZLHO01","ZlatÈ Hory",2013-03-21,2020-12-31,17.3926,50.252778,444,"SCE_N"
"O1ZLHO01","ZlatÈ Hory",1961-01-01,1969-02-28,17.3978,50.2667,400,"SNO_N"
"O1ZLHO01","ZlatÈ Hory",1969-11-01,1994-12-31,17.3961,50.2553,421,"SNO_N"
"O1ZLHO01","ZlatÈ Hory",1995-01-01,1995-12-31,17.3889,50.2594,433,"SNO_N"
"O1ZLHO01","ZlatÈ Hory",1996-01-01,2003-12-31,17.4003,50.2639,415,"SNO_N"
"O1ZLHO01","ZlatÈ Hory",2004-07-01,2006-03-31,17.39,50.261111,416,"SNO_N"
"O1ZLHO01","ZlatÈ Hory",2013-03-21,2020-12-31,17.3926,50.252778,444,"SNO_N"
"O1ZLHO01","ZlatÈ Hory",1961-01-01,1969-02-28,17.3978,50.2667,400,"SRA_N"
"O1ZLHO01","ZlatÈ Hory",1969-11-01,1994-12-31,17.3961,50.2553,421,"SRA_N"
"O1ZLHO01","ZlatÈ Hory",1995-01-01,1995-12-31,17.3889,50.2594,433,"SRA_N"
"O1ZLHO01","ZlatÈ Hory",1996-01-01,2003-12-31,17.4003,50.2639,415,"SRA_N"
"O1ZLHO01","ZlatÈ Hory",2004-07-01,2006-03-31,17.39,50.261111,416,"SRA_N"
"O1ZLHO01","ZlatÈ Hory",2013-03-21,2020-12-31,17.3926,50.252778,444,"SRA_N"
"O1ZLHO01","ZlatÈ Hory",1961-01-01,1969-02-28,17.3978,50.2667,400,"T_N"
"O1ZLHO01","ZlatÈ Hory",1969-11-01,1994-12-31,17.3961,50.2553,421,"T_N"
"O1ZLHO01","ZlatÈ Hory",1995-01-01,1995-12-31,17.3889,50.2594,433,"T_N"
"O1ZLHO01","ZlatÈ Hory",1996-01-01,2003-12-31,17.4003,50.2639,415,"T_N"
"O1ZLHO01","ZlatÈ Hory",2004-07-01,2006-03-31,17.39,50.261111,416,"T_N"
"O1ZLHO01","ZlatÈ Hory",2013-03-21,2020-12-31,17.3926,50.252778,444,"T_N"
"O1ZLHO01","ZlatÈ Hory",1961-01-01,1969-02-28,17.3978,50.2667,400,"TMA_N"
"O1ZLHO01","ZlatÈ Hory",1969-11-01,1994-12-31,17.3961,50.2553,421,"TMA_N"
"O1ZLHO01","ZlatÈ Hory",1995-01-01,1995-12-31,17.3889,50.2594,433,"TMA_N"
"O1ZLHO01","ZlatÈ Hory",1996-01-01,2003-12-31,17.4003,50.2639,415,"TMA_N"
"O1ZLHO01","ZlatÈ Hory",2004-07-01,2006-03-31,17.39,50.261111,416,"TMA_N"
"O1ZLHO01","ZlatÈ Hory",2013-03-21,2020-12-31,17.3926,50.252778,444,"TMA_N"
"O1ZLHO01","ZlatÈ Hory",1961-01-01,1969-02-28,17.3978,50.2667,400,"TMI_N"
"O1ZLHO01","ZlatÈ Hory",1969-11-01,1994-12-31,17.3961,50.2553,421,"TMI_N"
"O1ZLHO01","ZlatÈ Hory",1995-01-01,1995-12-31,17.3889,50.2594,433,"TMI_N"
"O1ZLHO01","ZlatÈ Hory",1996-01-01,2003-12-31,17.4003,50.2639,415,"TMI_N"
"O1ZLHO01","ZlatÈ Hory",2004-07-01,2006-03-31,17.39,50.261111,416,"TMI_N"
"O1ZLHO01","ZlatÈ Hory",2013-03-21,2020-12-31,17.3926,50.252778,444,"TMI_N"
"O1ZLHR01","ZlatÈ Hory",2006-07-01,2020-12-31,17.3926,50.263,407,"SCE_N"
"O1ZLHR01","ZlatÈ Hory",2006-07-01,2020-12-31,17.3926,50.263,407,"SNO_N"
"O1ZLHR01","ZlatÈ Hory",2006-07-01,2020-12-31,17.3926,50.263,407,"SRA_N"
"O2BEZD01","Moravsk· T¯ebov·, BezdÏËÌ, Uner·zka",1961-01-01,1964-04-30,16.7556,49.7014,306,"SCE_N"
"O2BEZD01","Moravsk· T¯ebov·, BezdÏËÌ, Uner·zka",1964-05-01,2020-12-31,16.7567,49.7,315,"SCE_N"
"O2BEZD01","Moravsk· T¯ebov·, BezdÏËÌ, Uner·zka",1961-01-01,1964-04-30,16.7556,49.7014,306,"SNO_N"
"O2BEZD01","Moravsk· T¯ebov·, BezdÏËÌ, Uner·zka",1964-05-01,2020-12-31,16.7567,49.7,315,"SNO_N"
